City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Kulhudhuffushi,MV,6.6221,73.07,82.4,76,80,11.86,broken clouds
349,Meuselwitz,DE,51.05,12.3,54.16,79,85,5.95,overcast clouds
350,Whitehorse,CA,60.7161,-135.0538,34.57,93,90,0.0,light snow
351,Isla Mujeres,MX,21.2311,-86.731,84.16,69,9,9.66,clear sky
352,Bonthe,SL,7.5264,-12.505,80.22,82,72,10.36,broken clouds
353,Bitung,ID,1.4451,125.1824,76.05,81,69,5.21,moderate rain
354,Klaksvik,FO,62.2266,-6.589,50.92,97,100,27.78,overcast clouds
355,Almaty,KZ,43.25,76.95,58.91,59,75,6.71,broken clouds
356,Tecoanapa,MX,16.5167,-98.75,85.39,68,30,6.78,scattered clouds
357,Ranfurly,NZ,-45.1333,170.1,26.06,92,2,2.91,clear sky
358,Bubaque,GW,11.2833,-15.8333,82.89,75,23,10.71,few clouds
359,Victoria,HK,22.2855,114.1577,86.38,86,1,1.99,light rain
360,Cuamba,MZ,-14.8031,36.5372,81.66,34,100,4.47,overcast clouds
361,Sept-Iles,CA,50.2001,-66.3821,48.72,91,90,3.0,moderate rain
362,Waingapu,ID,-9.6567,120.2641,77.2,82,81,6.13,broken clouds
363,Tazovskiy,RU,67.4667,78.7,33.39,98,100,15.12,light snow
364,Griffith,US,41.5284,-87.4237,83.3,50,1,1.01,clear sky
365,Mehamn,NO,71.0357,27.8492,46.35,71,75,9.22,broken clouds
366,Kutum,SD,14.2,24.6667,83.59,19,2,13.89,clear sky
367,Kenai,US,60.5544,-151.2583,21.29,86,1,4.61,clear sky
368,Ulladulla,AU,-35.35,150.4667,59.9,86,96,4.09,overcast clouds
369,Pacific Grove,US,36.6177,-121.9166,80.8,55,1,1.01,clear sky
370,Hervey Bay,AU,-25.2986,152.8535,66.04,83,99,9.6,overcast clouds
371,Torbay,CA,47.6666,-52.7314,63.75,98,90,8.05,mist
372,Jardim,BR,-21.4803,-56.1381,107.06,15,6,9.04,clear sky
373,Lebu,CL,-37.6167,-73.65,54.48,58,62,11.23,broken clouds
374,Ylojarvi,FI,61.5563,23.5961,46.94,77,0,9.22,clear sky
375,Laguna,US,38.421,-121.4238,80.22,41,1,1.01,clear sky
376,Byron Bay,AU,-28.65,153.6167,65.05,90,100,13.8,overcast clouds
377,Astoria,US,46.1879,-123.8313,59.88,96,90,3.0,mist
378,Victor Harbor,AU,-35.5667,138.6167,55.8,95,100,1.99,overcast clouds
379,Maniitsoq,GL,65.4167,-52.9,35.33,53,21,3.0,few clouds
380,Malegaon,IN,20.55,74.5333,77.7,80,100,5.26,overcast clouds
381,Necochea,AR,-38.5473,-58.7368,59.04,92,100,4.79,overcast clouds
382,Svetlogorsk,BY,52.6333,29.7333,43.79,77,12,6.71,few clouds
383,Ust-Tsilma,RU,65.441,52.1498,39.11,85,99,2.77,overcast clouds
384,Jumla,NP,29.2747,82.1838,60.53,92,77,0.89,broken clouds
385,Amahai,ID,-3.3333,128.9167,77.14,90,99,4.74,light rain
386,Tiznit,MA,29.5833,-9.5,93.9,8,0,5.41,clear sky
387,Sitka,US,57.0531,-135.33,48.09,87,90,4.61,moderate rain
388,Tahta,EG,26.7693,31.5021,86.32,28,0,13.58,clear sky
389,Tynda,RU,55.1667,124.7167,28.36,85,100,4.43,overcast clouds
390,Kendari,ID,-3.945,122.4989,74.95,95,44,2.17,scattered clouds
391,Tefe,BR,-3.3542,-64.7114,91.51,62,20,1.7,few clouds
392,Cockburn Town,TC,21.4612,-71.1419,82.44,71,10,6.22,clear sky
393,Roros,NO,62.5747,11.3842,44.44,76,90,14.97,overcast clouds
394,Shalinskoye,RU,55.7228,93.7594,40.32,90,94,4.34,light rain
395,Nosy Varika,MG,-20.5833,48.5333,70.23,86,0,7.58,clear sky
396,Nara,JP,34.6851,135.8049,75.9,73,100,4.52,overcast clouds
397,Fort-Shevchenko,KZ,44.5086,50.263,54.75,58,10,16.62,clear sky
398,Tignere,CM,7.3667,12.65,67.23,93,99,1.61,light rain
399,Orel,RU,52.9658,36.0803,44.78,77,4,4.94,clear sky
400,Bowen,AU,-20.0167,148.2333,62.82,78,93,4.41,overcast clouds
401,Greenwood,US,34.1668,-82.1165,86.5,59,1,0.0,clear sky
402,Nyurba,RU,63.2842,118.3319,26.19,88,20,3.09,few clouds
403,Karoi,ZW,-16.8099,29.6925,76.24,39,51,9.82,broken clouds
404,Vrangel,RU,42.7297,133.0839,60.15,67,19,5.3,few clouds
405,Scarborough,GB,54.2797,-0.4044,60.51,91,100,4.0,moderate rain
406,Aden,YE,12.7794,45.0367,88.3,64,16,8.14,few clouds
407,Nicolas Bravo,MX,18.45,-88.9167,91.0,45,40,5.7,scattered clouds
408,Macheng,CN,31.1783,115.0319,68.56,83,0,2.44,light rain
409,Lavrentiya,RU,65.5833,-171.0,30.13,83,45,14.97,scattered clouds
410,Craig,US,40.5153,-107.5464,60.17,81,90,4.61,overcast clouds
411,Natitingou,BJ,10.3042,1.3796,78.85,85,100,2.53,overcast clouds
412,Mumford,GH,5.2618,-0.759,77.97,88,100,11.36,light rain
413,Luxor,EG,25.6989,32.6421,89.65,25,0,9.22,clear sky
414,Corinto,GR,37.9407,22.9573,70.9,54,37,1.01,scattered clouds
415,Talaya,RU,61.3833,152.75,23.38,92,100,2.42,light snow
416,Danjiangkou,CN,32.5428,111.5086,71.46,73,0,2.66,light rain
417,Matale,LK,7.4721,80.6234,72.0,96,97,3.18,heavy intensity rain
418,Nushki,PK,29.5542,66.0215,82.98,36,40,3.27,scattered clouds
419,Miraflores,MX,19.2167,-98.8083,69.03,65,69,2.57,broken clouds
420,San Quintin,MX,30.4833,-115.95,71.96,64,0,7.07,clear sky
421,Hobyo,SO,5.3505,48.5268,78.78,87,93,22.06,overcast clouds
422,Mana,GF,5.6592,-53.7767,83.61,72,47,10.31,scattered clouds
423,Novikovo,RU,51.1537,37.8879,45.84,63,2,5.17,clear sky
424,Wonthaggi,AU,-38.6044,145.5913,56.71,94,100,5.91,moderate rain
425,Haines Junction,CA,60.7522,-137.5108,31.95,86,96,1.14,overcast clouds
426,Torbat-E Jam,IR,35.244,60.6225,66.97,34,0,13.53,clear sky
427,Hirado,JP,33.3597,129.5531,76.35,83,79,18.97,broken clouds
428,Sosnogorsk,RU,63.6023,53.8817,40.5,80,100,6.22,overcast clouds
429,Luau,AO,-10.7073,22.2247,68.92,83,96,6.51,moderate rain
430,Kralendijk,BQ,12.15,-68.2667,91.38,55,40,10.36,scattered clouds
431,Maues,BR,-3.3836,-57.7186,92.05,45,84,2.06,broken clouds
432,Luderitz,NA,-26.6481,15.1594,56.53,95,12,11.3,few clouds
433,Gwadar,PK,25.1216,62.3254,85.82,68,89,17.31,overcast clouds
434,Morro Bay,US,35.3658,-120.8499,86.99,43,0,3.0,clear sky
435,Salinas,US,36.6777,-121.6555,80.73,49,1,12.66,clear sky
436,Sogne,NO,58.0833,7.8167,53.46,86,34,1.97,scattered clouds
437,Harwich,GB,51.9419,1.2844,60.94,82,100,11.99,overcast clouds
438,Biltine,TD,14.5333,20.9167,90.59,17,1,9.15,clear sky
439,Omboue,GA,-1.5746,9.2618,77.2,83,97,9.78,overcast clouds
440,Chingirlau,KZ,51.095,54.0814,42.42,41,85,6.17,overcast clouds
441,Batagay-Alyta,RU,67.8006,130.4114,16.77,80,57,3.2,broken clouds
442,Santa Cruz,BO,-17.8,-63.1667,95.05,43,40,21.85,smoke
443,Grand-Santi,GF,4.25,-54.3833,87.89,55,50,2.66,scattered clouds
444,Batsfjord,NO,70.6345,29.7185,44.82,81,75,13.8,broken clouds
445,Harboore,DK,56.6175,8.1807,52.99,73,97,17.45,overcast clouds
446,Mabaruma,GY,8.2,-59.7833,84.13,79,55,4.03,broken clouds
447,Aguada De Pasajeros,CU,22.385,-80.8508,89.74,48,42,6.73,scattered clouds
448,Ust-Shonosha,RU,61.1531,41.343,44.94,96,34,4.41,scattered clouds
449,Wuda,CN,39.4994,106.7117,64.4,23,1,3.76,clear sky
450,Atar,MR,20.5169,-13.0499,103.8,8,1,11.88,clear sky
451,Eenhana,NA,-17.4667,16.3333,87.55,16,0,8.41,clear sky
452,Joshimath,IN,30.5667,79.5667,68.65,92,97,1.74,overcast clouds
453,Ahuimanu,US,21.4447,-157.8378,76.86,78,40,12.66,light rain
454,Nago,JP,26.5881,127.9761,82.83,82,4,8.99,clear sky
455,Izumo,JP,35.3667,132.7667,73.35,92,63,6.71,broken clouds
456,Coquimbo,CL,-29.9533,-71.3436,64.13,51,0,17.27,clear sky
457,Vestmannaeyjar,IS,63.4427,-20.2734,45.59,65,40,26.46,scattered clouds
458,Sur,OM,22.5667,59.5289,89.01,57,96,7.94,overcast clouds
459,Sabha,LY,27.0377,14.4283,81.79,29,0,11.39,clear sky
460,Yerbogachen,RU,61.2767,108.0108,28.26,89,46,3.74,scattered clouds
461,Palmer,US,42.1584,-72.3287,62.08,57,90,1.01,overcast clouds
462,Ulverstone,AU,-41.15,146.1667,58.19,74,100,10.0,overcast clouds
463,Rocha,UY,-34.4833,-54.3333,65.62,72,85,15.23,overcast clouds
464,Deniliquin,AU,-35.5333,144.9667,53.01,94,6,4.07,clear sky
465,Talnakh,RU,69.4865,88.3972,31.03,98,100,6.78,light snow
466,Bulungu,CD,-4.55,18.6,73.0,90,84,6.06,broken clouds
467,Jamame,SO,0.0722,42.7506,76.93,86,42,10.29,scattered clouds
468,Harare,ZW,-17.8294,31.0539,69.82,58,95,13.2,overcast clouds
469,Maceio,BR,-9.6658,-35.7353,83.64,83,75,11.5,broken clouds
470,Boa Vista,BR,2.8197,-60.6733,93.18,43,75,12.66,broken clouds
471,Chara,RU,56.9064,118.2631,27.39,71,74,2.37,broken clouds
472,Mahibadhoo,MV,3.7833,72.9667,82.49,69,95,8.48,overcast clouds
473,Emerald,AU,-23.5333,148.1667,67.98,80,75,19.57,thunderstorm
474,Mwanza,TZ,-2.5167,32.9,76.6,64,80,6.49,broken clouds
475,Kolosovka,RU,56.4678,73.611,38.14,78,100,7.72,overcast clouds
476,Potam,MX,27.6,-110.3833,87.93,41,0,6.82,clear sky
477,Tabuk,PH,17.4189,121.4443,74.64,93,97,2.28,overcast clouds
478,Broome,US,42.2506,-75.833,61.02,66,75,3.0,broken clouds
479,Angoram,PG,-4.0625,144.0661,74.01,100,100,2.28,light rain
480,Saint-Ambroise,CA,48.5501,-71.3324,55.89,71,91,8.05,overcast clouds
481,Soyo,AO,-6.1349,12.3689,80.65,81,97,8.9,overcast clouds
482,Kandrian,PG,-6.2167,149.55,76.62,92,97,2.42,light rain
483,Mayumba,GA,-3.432,10.6554,76.3,84,82,7.4,broken clouds
484,Turan,VN,16.0678,108.2208,80.65,83,20,1.14,few clouds
485,Nampula,MZ,-15.1165,39.2666,80.55,54,20,12.66,few clouds
486,Romny,UA,50.751,33.4747,45.99,60,34,6.26,scattered clouds
487,Vao,NC,-22.6667,167.4833,70.66,81,60,21.94,broken clouds
488,La Asuncion,VE,11.0333,-63.8628,92.93,46,48,11.5,scattered clouds
489,Vorchdorf,AT,48.0039,13.9212,54.75,79,95,3.06,overcast clouds
490,Hanna,CA,51.6334,-111.9018,68.02,37,13,18.01,few clouds
491,Halden,NO,59.1226,11.3871,54.61,92,61,6.49,broken clouds
492,Lagoa Formosa,BR,-18.7786,-46.4075,92.01,33,49,7.72,scattered clouds
493,Tura,IN,25.5198,90.2201,73.47,93,99,1.43,overcast clouds
494,Grand Gaube,MU,-20.0064,57.6608,72.37,73,6,5.99,clear sky
495,East Wenatchee Bench,US,47.4257,-120.2812,62.38,58,1,3.44,clear sky
496,Linhai,CN,28.85,121.1167,67.01,95,0,1.88,light rain
497,Fare,PF,-16.7,-151.0167,78.44,74,0,18.68,clear sky
498,Angoche,MZ,-16.2325,39.9086,76.46,81,0,6.78,clear sky
499,Omsukchan,RU,62.5333,155.8,21.76,79,100,6.49,overcast clouds
500,Atambua,ID,-9.1061,124.8925,71.82,85,32,3.36,scattered clouds
501,Oriximina,BR,-1.7656,-55.8661,93.34,43,65,3.2,broken clouds
502,Bolgatanga,GH,10.7856,-0.8514,83.57,65,94,6.38,overcast clouds
503,Port Hedland,AU,-20.3167,118.5667,64.45,94,5,0.0,clear sky
504,Rupert,US,42.6191,-113.6772,55.65,43,0,3.44,clear sky
505,Burg,DE,51.8333,14.15,54.07,70,91,6.6,overcast clouds
506,Kindu,CD,-2.95,25.95,74.14,87,92,2.98,overcast clouds
507,Riachao,BR,-7.3619,-46.6172,93.38,31,73,6.53,light rain
508,Aygedzor,AM,38.9785,46.2079,59.49,93,88,8.9,overcast clouds
509,Itoman,JP,26.1247,127.6694,82.78,83,20,14.97,few clouds
510,Killam,CA,52.7834,-111.8518,63.99,41,65,12.66,broken clouds
511,Marawi,PH,7.9986,124.2928,66.65,92,91,2.57,overcast clouds
512,Zaysan,KZ,47.4667,84.8667,54.54,74,100,6.44,light rain
513,Itarema,BR,-2.9248,-39.9167,85.84,62,15,18.95,few clouds
514,Baicheng,CN,45.6167,122.8167,42.3,61,42,7.99,scattered clouds
515,Yangjiang,CN,21.85,111.9667,78.94,88,5,4.03,light rain
516,Gouyave,GD,12.1646,-61.7296,84.97,66,20,11.5,few clouds
517,Aykhal,RU,66.0,111.5,28.96,60,61,5.68,broken clouds
518,Tutoia,BR,-2.7619,-42.2744,87.78,69,29,9.15,scattered clouds
519,Myrtle Beach,US,33.6891,-78.8867,87.28,75,1,8.05,clear sky
520,San Vicente,AR,-26.6167,-54.1333,93.34,27,36,6.8,scattered clouds
521,Staraya Kulatka,RU,52.7167,47.6167,45.45,63,100,3.71,overcast clouds
522,Concepcion,CL,-36.827,-73.0498,58.8,51,20,9.22,few clouds
523,Sabancuy,MX,18.9667,-91.1833,92.14,45,17,1.45,few clouds
524,Jinchang,CN,38.4953,102.1739,62.96,23,63,5.23,broken clouds
525,Laibin,CN,23.7,109.2667,82.87,69,55,5.53,light rain
526,Gat,IL,31.61,34.7642,77.68,100,0,5.73,clear sky
527,Markova,UA,48.6758,24.4138,53.19,70,100,1.25,overcast clouds
528,Mizan Teferi,ET,6.9833,35.5833,62.42,93,96,2.73,light rain
529,Savinka,RU,50.0785,47.0994,46.45,53,60,6.49,broken clouds
530,Longyan,CN,25.1072,117.0225,73.17,93,16,1.3,light rain
531,Juneau,US,58.3019,-134.4197,47.84,96,90,0.0,light rain
532,Blagoyevo,RU,63.3667,47.9167,44.38,96,100,4.16,overcast clouds
533,Kupang,ID,-10.1667,123.5833,77.05,81,29,6.49,scattered clouds
534,Atasu,KZ,48.6814,71.6433,39.16,75,97,12.39,overcast clouds
535,Urengoy,RU,65.9667,78.3667,32.47,98,98,10.85,overcast clouds
536,Naze,JP,28.3667,129.4833,76.21,79,2,7.25,clear sky
537,Marienburg,PL,54.0359,19.0266,54.88,62,76,7.25,broken clouds
538,Sioux Lookout,CA,50.1001,-91.917,73.47,60,75,5.75,broken clouds
539,Piranhas,BR,-16.4269,-51.8222,100.45,22,28,7.65,scattered clouds
540,Bonavista,CA,48.6499,-53.1147,56.12,99,100,9.08,light rain
541,Boulder City,US,35.9786,-114.8325,73.72,12,1,18.41,clear sky
542,Saint-Pierre,RE,-21.3393,55.4781,73.08,74,90,3.44,overcast clouds
543,Diu,IN,20.7141,70.9822,80.62,87,100,12.48,overcast clouds
544,Ballitoville,ZA,-29.539,31.2144,67.24,77,0,14.97,clear sky
545,Tawau,MY,4.2498,117.8871,77.13,94,95,3.85,overcast clouds
546,Ahipara,NZ,-35.1667,173.1667,55.04,82,87,8.1,overcast clouds
547,Karangampel,ID,-6.4622,108.4519,78.98,81,18,3.29,few clouds
548,Ipanema,BR,-30.1391,-51.2244,78.28,65,0,19.57,heavy intensity rain
549,Pevek,RU,69.7008,170.3133,27.43,88,100,13.76,light snow
550,Jaisalmer,IN,26.9147,70.9181,86.09,59,97,12.26,light rain
551,Nyrob,RU,60.733,56.7202,43.27,94,100,6.44,overcast clouds
552,Xinan,CN,26.72,119.8556,77.02,89,49,3.87,scattered clouds
553,Fairbanks,US,64.8378,-147.7164,26.82,81,75,1.14,broken clouds
554,Mogadishu,SO,2.0371,45.3438,78.42,86,90,13.47,overcast clouds
555,Tena,EC,-0.9833,-77.8167,84.36,43,92,2.73,overcast clouds
556,Rosetta,EG,31.4044,30.4164,76.82,73,0,13.87,clear sky
557,Saint Anthony,US,45.0205,-93.218,82.26,60,1,5.01,clear sky
558,Sobolevo,RU,54.4299,31.8996,42.03,81,79,5.41,broken clouds
559,Bull Savanna,JM,17.8868,-77.5902,84.79,59,2,7.87,clear sky
560,Basoko,CD,1.2391,23.616,72.01,87,94,4.29,overcast clouds
561,Xuddur,SO,4.1213,43.8894,80.51,57,93,16.37,overcast clouds
562,California City,US,35.1258,-117.9859,78.35,11,1,5.01,clear sky
563,Great Yarmouth,GB,52.6083,1.7305,59.95,81,100,23.29,light rain
564,Nantong,CN,32.0303,120.8747,72.0,84,0,3.51,light rain
565,Lianzhou,CN,24.7811,112.3825,75.81,91,19,2.15,light rain
566,Tigil,RU,57.8,158.6667,36.01,73,100,11.63,light rain
567,Helong,CN,42.5397,128.9972,55.78,88,100,2.95,overcast clouds
568,Ternate,ID,0.8,127.4,80.11,81,46,2.91,scattered clouds
569,Imphal,IN,24.8167,93.95,69.17,97,98,1.99,overcast clouds
570,Kharan,PK,28.5833,65.4167,88.75,31,61,4.76,broken clouds
571,Guayaramerin,BO,-10.8368,-65.3614,93.25,49,20,8.05,few clouds
572,Teofilo Otoni,BR,-17.8575,-41.5053,88.9,29,76,6.76,broken clouds
573,Spearfish,US,44.4908,-103.8594,60.66,34,90,3.0,overcast clouds
574,Ixtapa,MX,20.7,-105.2,84.22,80,29,4.0,scattered clouds
575,Avera,US,33.194,-82.5271,87.67,42,96,4.63,overcast clouds
576,Maryville,US,35.7565,-83.9705,85.26,66,75,1.99,broken clouds
577,Pimentel,PE,-6.8367,-79.9342,73.69,60,0,9.22,clear sky
578,Mormugao,IN,15.4,73.8,79.2,82,34,0.4,scattered clouds
579,Kaeo,NZ,-35.1,173.7833,54.32,93,81,5.44,broken clouds
580,Juegang,CN,32.3174,121.1855,69.91,85,0,3.69,clear sky
581,Ovsyanka,RU,55.9575,92.5519,43.77,94,94,3.94,overcast clouds
582,Kemise,ET,10.7167,39.8667,71.69,50,80,4.76,broken clouds
583,Tsaratanana,MG,-16.7833,47.65,71.35,57,0,10.6,clear sky
584,Puerto Palomas,MX,31.7667,-107.6167,63.73,62,98,13.42,overcast clouds
585,Muzaffargarh,PK,30.0754,71.1921,91.42,46,33,7.81,scattered clouds
586,Semporna,MY,4.4818,118.6112,77.2,83,91,2.08,overcast clouds
587,Havelock,US,34.8791,-76.9013,79.99,61,1,5.01,clear sky
588,Port Hardy,CA,50.6996,-127.4199,51.98,100,75,0.0,light intensity shower rain
589,Ambulu,ID,-8.345,113.6058,74.75,90,37,1.95,scattered clouds
590,Tarakan,ID,3.3,117.6333,78.3,94,20,3.44,few clouds
591,Luganville,VU,-15.5333,167.1667,77.09,88,83,10.56,broken clouds
592,Rongai,KE,-0.1733,35.8638,64.26,66,95,3.42,overcast clouds
593,Ocos,GT,14.5094,-92.1933,90.73,71,18,5.82,few clouds
594,Yanji,CN,42.9075,129.5078,57.36,74,98,4.21,overcast clouds
595,Karratha,AU,-20.7377,116.8463,73.71,71,7,12.17,clear sky
596,Perth,AU,-31.9333,115.8333,60.98,91,0,10.36,clear sky
597,Eureka,US,40.8021,-124.1637,63.19,70,27,1.99,scattered clouds
598,Labuan,MY,5.2767,115.2417,77.36,94,40,0.0,scattered clouds
599,Manicore,BR,-5.8092,-61.3003,93.6,44,99,3.24,overcast clouds
600,Dudinka,RU,69.4058,86.1778,29.64,98,99,6.42,light snow
601,Dombarovskiy,RU,50.7587,59.5386,39.97,51,33,5.26,scattered clouds
602,Yuncheng,CN,35.0231,110.9928,69.66,71,44,0.78,light rain
603,Bongaigaon,IN,26.4782,90.5568,77.2,89,100,3.87,overcast clouds
604,Finote Selam,ET,10.7,37.2667,56.68,93,59,3.89,broken clouds
605,Rudnogorsk,RU,57.2639,103.7519,30.31,89,99,2.51,overcast clouds
606,Evensk,RU,61.95,159.2333,31.23,38,98,8.77,overcast clouds
607,Mildura,AU,-34.2,142.15,55.36,100,90,10.36,light rain
608,Eyl,SO,7.9803,49.8164,78.87,81,65,19.28,broken clouds
609,Coihaique,CL,-45.5752,-72.0662,50.61,61,75,5.75,broken clouds
610,Beloha,MG,-25.1667,45.05,70.36,88,3,8.28,clear sky
611,Shizunai,JP,42.3339,142.3669,62.22,87,93,9.17,overcast clouds
612,Begunitsy,RU,59.5855,29.3176,41.29,85,15,5.64,few clouds
613,Orange,US,33.7,-117.7675,89.51,43,1,0.0,clear sky
614,Naryan-Mar,RU,67.6713,53.087,34.92,79,100,5.68,overcast clouds
615,Banda Aceh,ID,5.5577,95.3222,78.66,85,100,10.31,overcast clouds
616,Chisindia,RO,46.2833,22.1,57.99,94,100,2.57,overcast clouds
617,Presidente Medici,BR,-11.1753,-61.9014,97.99,29,70,7.36,broken clouds
618,Porto Walter,BR,-8.2686,-72.7439,94.21,38,99,3.71,overcast clouds
619,Visby,SE,57.6409,18.296,54.95,87,75,11.5,broken clouds
620,Natal,BR,-5.795,-35.2094,86.65,70,40,16.11,scattered clouds
621,Zapolyarnyy,RU,69.4154,30.8136,42.08,87,100,8.57,overcast clouds
622,Bac Lieu,VN,9.285,105.7244,80.31,82,84,3.78,broken clouds
623,Dongsheng,CN,39.8161,109.9776,55.22,32,27,4.05,scattered clouds
624,Walla Walla,US,46.0646,-118.343,75.67,38,1,1.99,clear sky
625,Cervo,ES,43.6702,-7.4101,74.19,79,70,2.35,broken clouds
626,Kuytun,RU,54.3419,101.5036,30.94,82,16,4.47,few clouds
627,Barabai,ID,-2.5833,115.3833,75.34,96,62,1.59,broken clouds
628,Poum,NC,-20.2333,164.0167,72.7,80,42,11.88,scattered clouds
629,Djibo,BF,14.1022,-1.6306,93.15,36,92,10.02,overcast clouds
630,Kostomuksha,RU,64.571,30.5767,41.45,78,94,4.34,overcast clouds
631,Risod,IN,19.9667,76.7833,75.22,84,43,3.56,scattered clouds
632,Cherepanovo,RU,54.2222,83.381,37.22,94,100,5.41,overcast clouds
633,Nahariyya,IL,33.0059,35.0941,78.71,79,0,4.68,clear sky
634,Birjand,IR,32.8663,59.2211,73.87,16,0,11.5,clear sky
635,Sorong,ID,-0.8833,131.25,80.4,80,100,3.4,overcast clouds
636,Xucheng,CN,20.35,110.1288,75.9,80,4,5.57,light rain
637,Hammerfest,NO,70.6634,23.6821,39.65,93,15,0.0,fog
638,Panama City,PA,8.9936,-79.5197,85.42,79,20,9.22,few clouds
639,Port-Gentil,GA,-0.7193,8.7815,78.76,89,75,16.11,broken clouds
640,Coahuayana,MX,18.7333,-103.6833,87.8,63,100,3.96,overcast clouds
641,Safaga,EG,26.7292,33.9365,84.15,32,0,17.13,clear sky
642,Lewistown,US,40.5992,-77.5714,67.06,53,75,6.91,broken clouds
643,Hami,CN,42.8,93.45,66.99,26,53,9.53,broken clouds
644,Srednekolymsk,RU,67.45,153.6833,14.79,90,6,6.58,clear sky
645,Ratnagiri,IN,16.9833,73.3,77.9,88,99,4.41,overcast clouds
646,Jertih,MY,5.7336,102.4897,76.91,92,98,3.94,overcast clouds
647,Troitskoye,RU,52.9821,84.6757,41.13,82,100,4.0,overcast clouds
648,Mujiayingzi,CN,42.1167,118.7833,49.3,62,2,2.55,clear sky
649,Zhangye,CN,38.9342,100.4517,62.44,20,57,6.24,broken clouds
650,Nanchang,CN,28.6833,115.8833,72.77,73,0,2.73,light rain
651,Ulaangom,MN,49.9811,92.0667,39.56,67,46,2.8,scattered clouds
652,Katobu,ID,-4.9408,122.5276,74.88,94,73,2.71,broken clouds
653,Wuzhou,CN,23.4833,111.3167,81.81,72,60,1.77,light rain
654,Cacu,BR,-18.5567,-51.1308,99.66,20,50,3.96,scattered clouds
655,Opuwo,NA,-18.0607,13.84,76.23,16,2,13.15,clear sky
656,Carlisle,US,40.2015,-77.1889,69.89,59,8,1.01,clear sky
657,Saint-Francois,FR,46.4154,3.9054,60.24,55,0,2.3,clear sky
658,Promyshlennyy,RU,67.5833,63.9167,33.3,88,98,13.98,overcast clouds
659,Henties Bay,NA,-22.116,14.2845,57.85,87,58,11.01,broken clouds
660,Makakilo City,US,21.3469,-158.0858,75.69,76,1,5.75,clear sky
661,Airai,TL,-8.9266,125.4092,58.75,69,36,2.42,scattered clouds
662,Morondava,MG,-20.2833,44.2833,77.43,81,3,15.66,clear sky
663,Chichihualco,MX,17.6833,-99.65,76.39,70,49,2.53,scattered clouds
664,Tara,RU,56.8944,74.371,38.86,81,100,5.59,overcast clouds
665,Brae,GB,60.3964,-1.353,53.51,95,100,19.24,overcast clouds
666,Viedma,AR,-40.8135,-62.9967,69.71,20,1,19.28,clear sky
667,Shimoda,JP,34.6667,138.95,73.51,91,100,23.49,heavy intensity rain
668,Domoni,KM,-12.2569,44.5319,75.85,86,51,5.17,broken clouds
669,Brejo,BR,-3.6844,-42.7503,93.69,38,48,2.1,moderate rain
670,Lincoln,US,40.8,-96.667,79.7,82,90,4.0,overcast clouds
671,Mastung,PK,29.7994,66.845,74.75,50,11,7.67,few clouds
672,Plettenberg Bay,ZA,-34.0527,23.3716,59.77,94,98,9.55,light rain
673,Baragua,CU,21.6967,-78.6328,86.52,62,69,7.2,broken clouds
674,Atyashevo,RU,54.5644,46.0691,44.15,78,100,7.11,overcast clouds
675,Sembakung,ID,3.8167,117.25,78.73,97,100,2.08,overcast clouds
676,Xingcheng,CN,40.6167,120.7167,56.66,80,45,13.09,light rain
677,Florianopolis,BR,-27.6146,-48.5012,68.43,84,90,1.01,overcast clouds
678,Macenta,GN,8.5435,-9.471,77.77,77,25,2.84,light rain
679,Ponto Novo,BR,-10.8628,-40.1336,94.78,22,16,7.16,few clouds
680,Emba,KZ,48.8264,58.1442,42.44,54,49,5.08,scattered clouds
681,Husavik,IS,66.0449,-17.3389,42.71,84,100,10.92,overcast clouds
682,Bucak,TR,37.4592,30.595,66.24,60,64,5.48,broken clouds
683,Martapura,ID,-3.4167,114.85,78.89,94,90,3.44,overcast clouds
684,Keuruu,FI,62.2667,24.7,45.55,75,95,7.18,overcast clouds
685,Zaykovo,RU,57.5613,62.7568,39.29,84,71,8.23,broken clouds
686,Tay Ninh,VN,11.3,106.1,77.97,92,97,5.41,overcast clouds
687,Batagay,RU,67.6333,134.6333,22.5,56,21,2.71,few clouds
688,San Joaquin,US,37.9333,-121.3011,79.38,40,1,3.44,clear sky
689,Saint Pete Beach,US,27.7253,-82.7412,90.28,52,9,1.01,clear sky
690,Noshiro,JP,40.2039,140.0242,64.81,92,99,4.29,overcast clouds
691,Simbahan,PH,6.3032,120.5836,83.1,75,90,4.34,overcast clouds
692,Itaituba,BR,-4.2761,-55.9836,95.16,55,20,4.5,few clouds
693,Nemuro,JP,43.3236,145.575,61.02,98,97,5.01,overcast clouds
694,Soyung,PH,16.7001,121.6655,75.0,93,96,2.37,overcast clouds
695,Deputatskiy,RU,69.3,139.9,12.09,85,94,3.47,overcast clouds
696,Ust-Nera,RU,64.5667,143.2,24.06,60,100,5.57,overcast clouds
697,Simeria,RO,45.85,23.0167,58.23,71,100,0.78,overcast clouds
698,Yulara,AU,-25.2406,130.9889,57.04,35,0,4.61,clear sky
699,Russell,US,32.3502,-85.1999,85.15,57,75,3.44,broken clouds
700,Muzhi,RU,65.3667,64.6667,35.11,75,20,13.91,few clouds
701,Piranshahr,IR,36.701,45.1413,60.93,40,0,4.99,clear sky
